,observed_value,prediction,classifier,name_short,matrix,polarity,fold,iter_index
24953,True,True,MLP,Lyso PG 16:0,9AA,negative,4,7
24954,True,True,MLP,Lyso PI 17:1,9AA,negative,4,7
24955,True,False,MLP,Lyso PS 17:1,9AA,negative,4,7
24956,True,False,MLP,Malic acid,9AA,negative,4,7
24957,False,True,MLP,Fumaric acid,9AA,negative,4,7
24958,False,False,MLP,Glucosamine,9AA,negative,4,7
24959,False,False,MLP,Glycerophosphocholine,9AA,negative,4,7
24960,False,False,MLP,Homocysteine,9AA,negative,4,7
24961,True,True,MLP,Malonic acid,9AA,negative,5,7
24962,True,False,MLP,Melatonin,9AA,negative,5,7
24963,True,False,MLP,Methionine,9AA,negative,5,7
24964,True,True,MLP,Mevalonic acid,9AA,negative,5,7
24965,True,False,MLP,Myo-inositol 1-phosphate,9AA,negative,5,7
24966,True,True,MLP,N-Acetylaspartic acid,9AA,negative,5,7
24967,True,False,MLP,N-Acetylaspartylglutamic acid,9AA,negative,5,7
24968,True,True,MLP,N-Acetylgalactosamine 6-phosphate,9AA,negative,5,7
24969,True,True,MLP,N-Acetylglucosamine,9AA,negative,5,7
24970,True,True,MLP,"N6,N6,N6-Trimethyllysine",9AA,negative,5,7
24971,True,True,MLP,Nicotinamide adenine dinucleotide (NAD),9AA,negative,5,7
24972,True,False,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",9AA,negative,5,7
24973,False,True,MLP,Lactic acid,9AA,negative,5,7
24974,False,True,MLP,MG 18:1,9AA,negative,5,7
24975,False,False,MLP,Niacinamide,9AA,negative,5,7
24976,False,False,MLP,Nicotinamide riboside,9AA,negative,5,7
24977,True,False,MLP,Ornithine,9AA,negative,6,7
24978,True,True,MLP,Orotic acid,9AA,negative,6,7
24979,True,True,MLP,Oxidized glutathione,9AA,negative,6,7
24980,True,True,MLP,PA 16:0-18:1,9AA,negative,6,7
24981,True,False,MLP,PC (O) C16-18:1,9AA,negative,6,7
24982,True,True,MLP,PC 15:0-18:1,9AA,negative,6,7
24983,True,False,MLP,PE 18:0-20:4,9AA,negative,6,7
24984,True,False,MLP,PG 16:0-18:1,9AA,negative,6,7
24985,True,True,MLP,PI 16:0-18:1,9AA,negative,6,7
24986,True,False,MLP,PI(5)P 18:1,9AA,negative,6,7
24987,True,False,MLP,PS (POPS) 16:0-18:1,9AA,negative,6,7
24988,True,False,MLP,Palmitoyl-CoA,9AA,negative,6,7
24989,False,True,MLP,Nicotinamide ribotide,9AA,negative,6,7
24990,False,False,MLP,Nicotinic acid,9AA,negative,6,7
24991,False,True,MLP,Oxalacetic acid,9AA,negative,6,7
24992,False,False,MLP,Palmitic acid,9AA,negative,6,7
24993,True,True,MLP,Pantetheine,9AA,negative,7,7
24994,True,False,MLP,Pantothenic acid,9AA,negative,7,7
24995,True,False,MLP,Phenylalanine,9AA,negative,7,7
24996,True,False,MLP,Phosphocreatine,9AA,negative,7,7
24997,True,True,MLP,Phosphoenolpyruvic acid,9AA,negative,7,7
24998,True,False,MLP,Proline,9AA,negative,7,7
24999,True,False,MLP,Prostaglandin E1,9AA,negative,7,7
25000,True,True,MLP,Pyridoxine,9AA,negative,7,7
25001,True,True,MLP,Quinolinic acid,9AA,negative,7,7
25002,True,False,MLP,Riboflavin,9AA,negative,7,7
25003,True,False,MLP,Ribulose,9AA,negative,7,7
25004,True,False,MLP,Ribulose 5-phosphate,9AA,negative,7,7
25005,False,False,MLP,Phylloquinone,9AA,negative,7,7
25006,False,True,MLP,Propionylcarnitine,9AA,negative,7,7
25007,False,False,MLP,Putrescine,9AA,negative,7,7
25008,False,True,MLP,Pyruvic acid,9AA,negative,7,7
25009,True,True,MLP,S-Adenosylhomocysteine,9AA,negative,8,7
25010,True,False,MLP,SM d18:1-16:0,9AA,negative,8,7
25011,True,True,MLP,Serine,9AA,negative,8,7
25012,True,False,MLP,Succinic acid,9AA,negative,8,7
25013,True,False,MLP,Sulfo GalCer 18:0(2S-OH),9AA,negative,8,7
25014,True,True,MLP,Taurine,9AA,negative,8,7
25015,True,False,MLP,Taurocholic acid,9AA,negative,8,7
25016,True,True,MLP,Thymine,9AA,negative,8,7
25017,True,True,MLP,Tryptophan,9AA,negative,8,7
25018,True,False,MLP,Tyrosine,9AA,negative,8,7
25019,True,False,MLP,Uracil,9AA,negative,8,7
25020,True,True,MLP,Ureidosuccinic acid,9AA,negative,8,7
25021,False,False,MLP,Retinoic acid,9AA,negative,8,7
25022,False,True,MLP,S-Adenosylmethionine,9AA,negative,8,7
25023,False,False,MLP,Serotonin,9AA,negative,8,7
25024,False,False,MLP,Spermidine,9AA,negative,8,7
25025,True,True,MLP,Uric acid,9AA,negative,9,7
25026,True,False,MLP,Uridine,9AA,negative,9,7
25027,True,True,MLP,Uridine diphosphate,9AA,negative,9,7
25028,True,False,MLP,Uridine diphosphate glucose,9AA,negative,9,7
25029,True,True,MLP,Uridine diphosphate glucuronic acid,9AA,negative,9,7
25030,True,False,MLP,Uridine diphosphate-N-acetylglucosamine,9AA,negative,9,7
25031,True,True,MLP,Urocanic acid,9AA,negative,9,7
25032,True,False,MLP,Valine,9AA,negative,9,7
25033,True,False,MLP,Xanthine,9AA,negative,9,7
25034,True,True,MLP,cis-Aconitic acid,9AA,negative,9,7
25035,True,True,MLP,gamma-Aminobutyric acid,9AA,negative,9,7
25036,True,False,MLP,myo-Inositol,9AA,negative,9,7
25037,False,True,MLP,TG 15:0-18:1-15:0,9AA,negative,9,7
25038,False,False,MLP,Tetrahydrofolic acid,9AA,negative,9,7
25039,False,True,MLP,Thiamine,9AA,negative,9,7
25040,False,False,MLP,alpha-tocopherol,9AA,negative,9,7
25041,True,False,MLP,4-Hydroxyproline,9AA,positive,0,7
25042,True,False,MLP,Acetylcarnitine,9AA,positive,0,7
25043,True,False,MLP,Acetylcholine,9AA,positive,0,7
25044,True,True,MLP,Adenosine monophosphate,9AA,positive,0,7
25045,True,False,MLP,Agmatine,9AA,positive,0,7
25046,True,False,MLP,Arginine,9AA,positive,0,7
25047,True,True,MLP,Argininosuccinic acid,9AA,positive,0,7
25048,False,True,MLP,2-Oxoglutaric acid,9AA,positive,0,7
25049,False,True,MLP,3-Hydroxyanthranilic acid,9AA,positive,0,7
25050,False,True,MLP,3-Hydroxymethylglutaric acid,9AA,positive,0,7
25051,False,True,MLP,3-Phosphoglyceric acid,9AA,positive,0,7
25052,False,True,MLP,"4,5-Dihydroorotic acid",9AA,positive,0,7
25053,False,False,MLP,5-Hydroxyindoleacetic acid,9AA,positive,0,7
25054,False,False,MLP,Acetoacetic acid,9AA,positive,0,7
25055,False,False,MLP,Acetyl-CoA,9AA,positive,0,7
25056,False,True,MLP,Adenine,9AA,positive,0,7
25057,True,False,MLP,CAR 16:0,9AA,positive,1,7
25058,True,False,MLP,Carnitine,9AA,positive,1,7
25059,True,False,MLP,Carnosine,9AA,positive,1,7
25060,True,False,MLP,Cer d8:1/22:0 Cer,9AA,positive,1,7
25061,True,False,MLP,Cholic acid,9AA,positive,1,7
25062,True,True,MLP,Choline,9AA,positive,1,7
25063,True,True,MLP,Citrulline,9AA,positive,1,7
25064,False,False,MLP,Adenosine diphosphate,9AA,positive,1,7
25065,False,True,MLP,Ascorbic acid,9AA,positive,1,7
25066,False,False,MLP,Asparagine,9AA,positive,1,7
25067,False,False,MLP,Aspartic acid,9AA,positive,1,7
25068,False,False,MLP,Biotin,9AA,positive,1,7
25069,False,False,MLP,Butyric acid,9AA,positive,1,7
25070,False,True,MLP,Cardiolipin 18:1,9AA,positive,1,7
25071,False,False,MLP,Cholecalciferol,9AA,positive,1,7
25072,False,False,MLP,Cholesterol,9AA,positive,1,7
25073,True,False,MLP,Creatine,9AA,positive,2,7
25074,True,True,MLP,Creatinine,9AA,positive,2,7
25075,True,False,MLP,Cyclic adenosine monophosphate,9AA,positive,2,7
25076,True,False,MLP,Cytidine,9AA,positive,2,7
25077,True,False,MLP,Cytidine monophosphate,9AA,positive,2,7
25078,True,True,MLP,Cytosine,9AA,positive,2,7
25079,True,False,MLP,Flavin mononucleotide,9AA,positive,2,7
25080,False,False,MLP,Cholesteryl acetate,9AA,positive,2,7
25081,False,False,MLP,Cholesteryl ester 17:0,9AA,positive,2,7
25082,False,True,MLP,Citric acid,9AA,positive,2,7
25083,False,True,MLP,Coenzyme A,9AA,positive,2,7
25084,False,False,MLP,Cysteine,9AA,positive,2,7
25085,False,False,MLP,DG 18:0-22:6,9AA,positive,2,7
25086,False,True,MLP,Dihydroxyacetone,9AA,positive,2,7
25087,False,True,MLP,Dihydroxyacetone phosphate,9AA,positive,2,7
25088,False,False,MLP,Dopamine,9AA,positive,2,7
25089,True,True,MLP,Folic acid,9AA,positive,3,7
25090,True,False,MLP,GlcCer d18:1/18:0,9AA,positive,3,7
25091,True,False,MLP,Glucosyl cholesterol,9AA,positive,3,7
25092,True,False,MLP,Glutamine,9AA,positive,3,7
25093,True,False,MLP,Glutathione,9AA,positive,3,7
25094,True,False,MLP,Glycerophosphocholine,9AA,positive,3,7
25095,True,True,MLP,Guanine,9AA,positive,3,7
25096,False,False,MLP,Epinephrine,9AA,positive,3,7
25097,False,True,MLP,Flavin adenine dinucleotide,9AA,positive,3,7
25098,False,False,MLP,"Fructose 1,6-bisphosphate",9AA,positive,3,7
25099,False,False,MLP,Fumaric acid,9AA,positive,3,7
25100,False,False,MLP,GM3 Ganglioside 18:0,9AA,positive,3,7
25101,False,True,MLP,Gluconic acid,9AA,positive,3,7
25102,False,False,MLP,Glucosamine,9AA,positive,3,7
25103,False,False,MLP,Glucosamine 6-phosphate,9AA,positive,3,7
25104,False,True,MLP,Glucose,9AA,positive,3,7
25105,True,True,MLP,Histamine,9AA,positive,4,7
25106,True,False,MLP,Histidine,9AA,positive,4,7
25107,True,True,MLP,Hypoxanthine,9AA,positive,4,7
25108,True,False,MLP,Kynurenine,9AA,positive,4,7
25109,True,False,MLP,Lyso PA 18:1,9AA,positive,4,7
25110,True,True,MLP,Lyso PC 15:0,9AA,positive,4,7
25111,True,False,MLP,Lyso PE 18:0,9AA,positive,4,7
25112,False,False,MLP,Glutamic acid,9AA,positive,4,7
25113,False,False,MLP,Glycerol 3-phosphate,9AA,positive,4,7
25114,False,False,MLP,Glycine,9AA,positive,4,7
25115,False,False,MLP,Homocysteine,9AA,positive,4,7
25116,False,False,MLP,Kynurenic acid,9AA,positive,4,7
25117,False,True,MLP,L-Dopa,9AA,positive,4,7
25118,False,True,MLP,Lactic acid,9AA,positive,4,7
25119,False,False,MLP,Malic acid,9AA,positive,4,7
25120,False,True,MLP,Malonic acid,9AA,positive,4,7
25121,True,True,MLP,Lyso PG 16:0,9AA,positive,5,7
25122,True,True,MLP,Lyso PI 17:1,9AA,positive,5,7
25123,True,False,MLP,Lyso PS 17:1,9AA,positive,5,7
25124,True,False,MLP,MG 18:1,9AA,positive,5,7
25125,True,False,MLP,Mevalonic acid,9AA,positive,5,7
25126,True,False,MLP,N-Acetylaspartylglutamic acid,9AA,positive,5,7
25127,True,True,MLP,N-Acetylglucosamine,9AA,positive,5,7
25128,False,False,MLP,Melatonin,9AA,positive,5,7
25129,False,False,MLP,Methionine,9AA,positive,5,7
25130,False,False,MLP,N-Acetylaspartic acid,9AA,positive,5,7
25131,False,True,MLP,N-Acetylgalactosamine 6-phosphate,9AA,positive,5,7
25132,False,False,MLP,Niacinamide,9AA,positive,5,7
25133,False,False,MLP,Nicotinic acid,9AA,positive,5,7
25134,False,False,MLP,Ornithine,9AA,positive,5,7
25135,False,True,MLP,Orotic acid,9AA,positive,5,7
25136,False,True,MLP,Oxalacetic acid,9AA,positive,5,7
25137,True,True,MLP,"N6,N6,N6-Trimethyllysine",9AA,positive,6,7
25138,True,False,MLP,Nicotinamide adenine dinucleotide (NAD),9AA,positive,6,7
25139,True,True,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",9AA,positive,6,7
25140,True,False,MLP,Nicotinamide riboside,9AA,positive,6,7
25141,True,True,MLP,Nicotinamide ribotide,9AA,positive,6,7
25142,True,True,MLP,Oxidized glutathione,9AA,positive,6,7
25143,True,True,MLP,PA 16:0-18:1,9AA,positive,6,7
25144,False,False,MLP,PE 18:0-20:4,9AA,positive,6,7
25145,False,True,MLP,PI 16:0-18:1,9AA,positive,6,7
25146,False,False,MLP,PI(5)P 18:1,9AA,positive,6,7
25147,False,False,MLP,Palmitic acid,9AA,positive,6,7
25148,False,False,MLP,Palmitoyl-CoA,9AA,positive,6,7
25149,False,True,MLP,Pantothenic acid,9AA,positive,6,7
25150,False,False,MLP,Phenylalanine,9AA,positive,6,7
25151,False,True,MLP,Phosphoenolpyruvic acid,9AA,positive,6,7
25152,False,True,MLP,Proline,9AA,positive,6,7
25153,True,False,MLP,PC (O) C16-18:1,9AA,positive,7,7
25154,True,True,MLP,PC 15:0-18:1,9AA,positive,7,7
25155,True,False,MLP,PG 16:0-18:1,9AA,positive,7,7
25156,True,False,MLP,PS (POPS) 16:0-18:1,9AA,positive,7,7
25157,True,True,MLP,Pantetheine,9AA,positive,7,7
25158,True,False,MLP,Propionylcarnitine,9AA,positive,7,7
25159,False,True,MLP,Putrescine,9AA,positive,7,7
25160,False,False,MLP,Pyruvic acid,9AA,positive,7,7
25161,False,False,MLP,Quinolinic acid,9AA,positive,7,7
25162,False,False,MLP,Retinoic acid,9AA,positive,7,7
25163,False,False,MLP,Ribulose,9AA,positive,7,7
25164,False,False,MLP,Serine,9AA,positive,7,7
25165,False,True,MLP,Serotonin,9AA,positive,7,7
25166,False,True,MLP,Succinic acid,9AA,positive,7,7
25167,False,True,MLP,Sulfo GalCer 18:0(2S-OH),9AA,positive,7,7
25168,True,False,MLP,Prostaglandin E1,9AA,positive,8,7
25169,True,True,MLP,Pyridoxine,9AA,positive,8,7
25170,True,False,MLP,Riboflavin,9AA,positive,8,7
25171,True,True,MLP,S-Adenosylhomocysteine,9AA,positive,8,7
25172,True,True,MLP,S-Adenosylmethionine,9AA,positive,8,7
25173,True,False,MLP,SM d18:1-16:0,9AA,positive,8,7
25174,False,True,MLP,Taurine,9AA,positive,8,7
25175,False,True,MLP,Taurocholic acid,9AA,positive,8,7
25176,False,True,MLP,Thymine,9AA,positive,8,7
25177,False,True,MLP,Tyrosine,9AA,positive,8,7
25178,False,False,MLP,Uracil,9AA,positive,8,7
25179,False,True,MLP,Ureidosuccinic acid,9AA,positive,8,7
25180,False,True,MLP,Uric acid,9AA,positive,8,7
25181,False,False,MLP,Uridine,9AA,positive,8,7
25182,False,True,MLP,Uridine diphosphate,9AA,positive,8,7
25183,True,False,MLP,Spermidine,9AA,positive,9,7
25184,True,True,MLP,TG 15:0-18:1-15:0,9AA,positive,9,7
25185,True,False,MLP,Tetrahydrofolic acid,9AA,positive,9,7
25186,True,True,MLP,Thiamine,9AA,positive,9,7
25187,True,True,MLP,Tryptophan,9AA,positive,9,7
25188,True,True,MLP,Urocanic acid,9AA,positive,9,7
25189,False,False,MLP,Uridine diphosphate glucose,9AA,positive,9,7
25190,False,True,MLP,Uridine diphosphate glucuronic acid,9AA,positive,9,7
25191,False,False,MLP,Uridine diphosphate-N-acetylglucosamine,9AA,positive,9,7
25192,False,False,MLP,Valine,9AA,positive,9,7
25193,False,False,MLP,Xanthine,9AA,positive,9,7
25194,False,False,MLP,alpha-tocopherol,9AA,positive,9,7
25195,False,True,MLP,cis-Aconitic acid,9AA,positive,9,7
25196,False,True,MLP,gamma-Aminobutyric acid,9AA,positive,9,7
25197,False,True,MLP,myo-Inositol,9AA,positive,9,7
25198,True,False,MLP,2-Oxoglutaric acid,CHCA,negative,0,7
25199,True,False,MLP,3-Phosphoglyceric acid,CHCA,negative,0,7
25200,True,False,MLP,"4,5-Dihydroorotic acid",CHCA,negative,0,7
25201,True,False,MLP,6-Phosphogluconic acid,CHCA,negative,0,7
25202,True,False,MLP,Acetyl-CoA,CHCA,negative,0,7
25203,True,False,MLP,Adenosine diphosphate,CHCA,negative,0,7
25204,True,False,MLP,Arginine,CHCA,negative,0,7
25205,True,True,MLP,Argininosuccinic acid,CHCA,negative,0,7
25206,False,True,MLP,3-Hydroxyanthranilic acid,CHCA,negative,0,7
25207,False,False,MLP,3-Hydroxymethylglutaric acid,CHCA,negative,0,7
25208,False,True,MLP,4-Hydroxyproline,CHCA,negative,0,7
25209,False,False,MLP,5-Hydroxyindoleacetic acid,CHCA,negative,0,7
25210,False,True,MLP,Acetoacetic acid,CHCA,negative,0,7
25211,False,False,MLP,Acetylcarnitine,CHCA,negative,0,7
25212,False,True,MLP,Acetylcholine,CHCA,negative,0,7
25213,False,False,MLP,Adenine,CHCA,negative,0,7
25214,False,True,MLP,Adenosine monophosphate,CHCA,negative,0,7
25215,True,True,MLP,Ascorbic acid,CHCA,negative,1,7
25216,True,False,MLP,Aspartic acid,CHCA,negative,1,7
25217,True,True,MLP,Cardiolipin 18:1,CHCA,negative,1,7
25218,True,False,MLP,Carnosine,CHCA,negative,1,7
25219,True,False,MLP,Cholic acid,CHCA,negative,1,7
25220,True,True,MLP,Citric acid,CHCA,negative,1,7
25221,True,True,MLP,Citrulline,CHCA,negative,1,7
25222,True,True,MLP,Coenzyme A,CHCA,negative,1,7
25223,False,False,MLP,Agmatine,CHCA,negative,1,7
25224,False,False,MLP,Asparagine,CHCA,negative,1,7
25225,False,False,MLP,Biotin,CHCA,negative,1,7
25226,False,False,MLP,Butyric acid,CHCA,negative,1,7
25227,False,False,MLP,CAR 16:0,CHCA,negative,1,7
25228,False,False,MLP,Carnitine,CHCA,negative,1,7
25229,False,False,MLP,Cer d8:1/22:0 Cer,CHCA,negative,1,7
25230,False,True,MLP,Cholecalciferol,CHCA,negative,1,7
25231,False,True,MLP,Choline,CHCA,negative,1,7
25232,True,False,MLP,Cysteine,CHCA,negative,2,7
25233,True,True,MLP,Dihydroxyacetone phosphate,CHCA,negative,2,7
25234,True,True,MLP,Flavin adenine dinucleotide,CHCA,negative,2,7
25235,True,True,MLP,"Fructose 1,6-bisphosphate",CHCA,negative,2,7
25236,True,False,MLP,Fumaric acid,CHCA,negative,2,7
25237,True,False,MLP,GM3 Ganglioside 18:0,CHCA,negative,2,7
25238,True,True,MLP,Gluconic acid,CHCA,negative,2,7
25239,False,False,MLP,Creatine,CHCA,negative,2,7
25240,False,False,MLP,Creatinine,CHCA,negative,2,7
25241,False,False,MLP,Cyclic adenosine monophosphate,CHCA,negative,2,7
25242,False,False,MLP,Cystine,CHCA,negative,2,7
25243,False,False,MLP,Cytidine,CHCA,negative,2,7
25244,False,False,MLP,Cytidine monophosphate,CHCA,negative,2,7
25245,False,True,MLP,Cytosine,CHCA,negative,2,7
25246,False,True,MLP,Dihydroxyacetone,CHCA,negative,2,7
25247,False,False,MLP,Dopamine,CHCA,negative,2,7
25248,True,True,MLP,Glucosamine 6-phosphate,CHCA,negative,3,7
25249,True,True,MLP,Glucose 6-phosphate,CHCA,negative,3,7
25250,True,False,MLP,Glutamic acid,CHCA,negative,3,7
25251,True,False,MLP,Glycerol 3-phosphate,CHCA,negative,3,7
25252,True,False,MLP,Histidine,CHCA,negative,3,7
25253,True,False,MLP,Hypoxanthine,CHCA,negative,3,7
25254,True,False,MLP,Lyso PA 18:1,CHCA,negative,3,7
25255,False,False,MLP,Epinephrine,CHCA,negative,3,7
25256,False,False,MLP,Estradiol,CHCA,negative,3,7
25257,False,False,MLP,Flavin mononucleotide,CHCA,negative,3,7
25258,False,False,MLP,Folic acid,CHCA,negative,3,7
25259,False,False,MLP,GlcCer d18:1/18:0,CHCA,negative,3,7
25260,False,False,MLP,Glucosamine,CHCA,negative,3,7
25261,False,True,MLP,Glucose,CHCA,negative,3,7
25262,False,False,MLP,Glutamine,CHCA,negative,3,7
25263,False,False,MLP,Glutathione,CHCA,negative,3,7
25264,True,True,MLP,Lyso PG 16:0,CHCA,negative,4,7
25265,True,False,MLP,Lyso PI 17:1,CHCA,negative,4,7
25266,True,False,MLP,Lyso PS 17:1,CHCA,negative,4,7
25267,True,False,MLP,Malic acid,CHCA,negative,4,7
25268,True,True,MLP,Malonic acid,CHCA,negative,4,7
25269,True,False,MLP,Mevalonic acid,CHCA,negative,4,7
25270,True,False,MLP,Myo-inositol 1-phosphate,CHCA,negative,4,7
25271,False,False,MLP,Glycerophosphocholine,CHCA,negative,4,7
25272,False,False,MLP,Glycine,CHCA,negative,4,7
25273,False,True,MLP,Guanine,CHCA,negative,4,7
25274,False,True,MLP,Histamine,CHCA,negative,4,7
25275,False,False,MLP,Homocysteine,CHCA,negative,4,7
25276,False,False,MLP,Kynurenic acid,CHCA,negative,4,7
25277,False,False,MLP,Kynurenine,CHCA,negative,4,7
25278,False,True,MLP,L-Dopa,CHCA,negative,4,7
25279,True,False,MLP,N-Acetylaspartic acid,CHCA,negative,5,7
25280,True,False,MLP,N-Acetylaspartylglutamic acid,CHCA,negative,5,7
25281,True,True,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",CHCA,negative,5,7
25282,True,True,MLP,Orotic acid,CHCA,negative,5,7
25283,True,True,MLP,Oxalacetic acid,CHCA,negative,5,7
25284,True,True,MLP,Oxidized glutathione,CHCA,negative,5,7
25285,True,True,MLP,PA 16:0-18:1,CHCA,negative,5,7
25286,False,True,MLP,Lactic acid,CHCA,negative,5,7
25287,False,True,MLP,Lyso PC 15:0,CHCA,negative,5,7
25288,False,False,MLP,Lyso PE 18:0,CHCA,negative,5,7
25289,False,False,MLP,MG 18:1,CHCA,negative,5,7
25290,False,False,MLP,Melatonin,CHCA,negative,5,7
25291,False,False,MLP,Methionine,CHCA,negative,5,7
25292,False,True,MLP,N-Acetylgalactosamine 6-phosphate,CHCA,negative,5,7
25293,False,True,MLP,N-Acetylglucosamine,CHCA,negative,5,7
25294,True,False,MLP,PE 18:0-20:4,CHCA,negative,6,7
25295,True,False,MLP,PG 16:0-18:1,CHCA,negative,6,7
25296,True,True,MLP,PI 16:0-18:1,CHCA,negative,6,7
25297,True,False,MLP,PI(5)P 18:1,CHCA,negative,6,7
25298,True,False,MLP,PS (POPS) 16:0-18:1,CHCA,negative,6,7
25299,True,False,MLP,Palmitoyl-CoA,CHCA,negative,6,7
25300,True,True,MLP,Pantetheine,CHCA,negative,6,7
25301,False,True,MLP,"N6,N6,N6-Trimethyllysine",CHCA,negative,6,7
25302,False,False,MLP,Niacinamide,CHCA,negative,6,7
25303,False,False,MLP,Nicotinamide adenine dinucleotide (NAD),CHCA,negative,6,7
25304,False,False,MLP,Nicotinamide riboside,CHCA,negative,6,7
25305,False,True,MLP,Nicotinamide ribotide,CHCA,negative,6,7
25306,False,False,MLP,Nicotinic acid,CHCA,negative,6,7
25307,False,False,MLP,Ornithine,CHCA,negative,6,7
25308,False,False,MLP,Palmitic acid,CHCA,negative,6,7
25309,True,True,MLP,Pantothenic acid,CHCA,negative,7,7
25310,True,False,MLP,Phenylalanine,CHCA,negative,7,7
25311,True,True,MLP,Phosphoenolpyruvic acid,CHCA,negative,7,7
25312,True,True,MLP,Proline,CHCA,negative,7,7
25313,True,False,MLP,Quinolinic acid,CHCA,negative,7,7
25314,True,False,MLP,Ribulose 5-phosphate,CHCA,negative,7,7
25315,True,True,MLP,S-Adenosylhomocysteine,CHCA,negative,7,7
25316,False,True,MLP,Phosphocreatine,CHCA,negative,7,7
25317,False,True,MLP,Phylloquinone,CHCA,negative,7,7
25318,False,False,MLP,Propionylcarnitine,CHCA,negative,7,7
25319,False,True,MLP,Prostaglandin E1,CHCA,negative,7,7
25320,False,True,MLP,Putrescine,CHCA,negative,7,7
25321,False,True,MLP,Pyridoxine,CHCA,negative,7,7
25322,False,False,MLP,Pyruvic acid,CHCA,negative,7,7
25323,False,False,MLP,Retinoic acid,CHCA,negative,7,7
25324,True,False,MLP,Succinic acid,CHCA,negative,8,7
25325,True,True,MLP,Sulfo GalCer 18:0(2S-OH),CHCA,negative,8,7
25326,True,True,MLP,Taurine,CHCA,negative,8,7
25327,True,False,MLP,Taurocholic acid,CHCA,negative,8,7
25328,True,True,MLP,Tryptophan,CHCA,negative,8,7
25329,True,True,MLP,Ureidosuccinic acid,CHCA,negative,8,7
25330,True,False,MLP,Uridine diphosphate,CHCA,negative,8,7
25331,False,True,MLP,Riboflavin,CHCA,negative,8,7
25332,False,False,MLP,Ribulose,CHCA,negative,8,7
25333,False,True,MLP,S-Adenosylmethionine,CHCA,negative,8,7
25334,False,False,MLP,Serine,CHCA,negative,8,7
25335,False,False,MLP,Serotonin,CHCA,negative,8,7
25336,False,False,MLP,Spermidine,CHCA,negative,8,7
25337,False,False,MLP,Tetrahydrofolic acid,CHCA,negative,8,7
25338,False,True,MLP,Thiamine,CHCA,negative,8,7
25339,True,False,MLP,Uridine diphosphate glucose,CHCA,negative,9,7
25340,True,True,MLP,Uridine diphosphate glucuronic acid,CHCA,negative,9,7
25341,True,False,MLP,Uridine diphosphate-N-acetylglucosamine,CHCA,negative,9,7
25342,True,True,MLP,Urocanic acid,CHCA,negative,9,7
25343,True,False,MLP,Xanthine,CHCA,negative,9,7
