,observed_value,prediction,classifier,name_short,matrix,polarity,fold,feat_sel_method,feat_sel_quantile
9,0,1,MLP,Flavin adenine dinucleotide,NEDC,negative,3,kendall,0.0
10,0,1,MLP,Flavin mononucleotide,NEDC,negative,3,kendall,0.0
11,0,0,MLP,Folic acid,NEDC,negative,3,kendall,0.0
12,0,0,MLP,"Fructose 1,6-bisphosphate",NEDC,negative,3,kendall,0.0
13,0,1,MLP,GM3 Ganglioside 18:0,NEDC,negative,3,kendall,0.0
14,0,0,MLP,Gluconic acid,NEDC,negative,3,kendall,0.0
15,0,0,MLP,Glucosamine,NEDC,negative,3,kendall,0.0
16,0,0,MLP,Glucosamine 6-phosphate,NEDC,negative,3,kendall,0.0
0,1,0,MLP,Malic acid,NEDC,negative,4,kendall,0.0
1,1,0,MLP,Malonic acid,NEDC,negative,4,kendall,0.0
2,1,0,MLP,N-Acetylaspartylglutamic acid,NEDC,negative,4,kendall,0.0
3,0,0,MLP,Glucose,NEDC,negative,4,kendall,0.0
4,0,0,MLP,Glucose 6-phosphate,NEDC,negative,4,kendall,0.0
5,0,0,MLP,Glutamic acid,NEDC,negative,4,kendall,0.0
6,0,0,MLP,Glutamine,NEDC,negative,4,kendall,0.0
7,0,0,MLP,Glutathione,NEDC,negative,4,kendall,0.0
8,0,1,MLP,Glycerol 3-phosphate,NEDC,negative,4,kendall,0.0
9,0,0,MLP,Glycerophosphocholine,NEDC,negative,4,kendall,0.0
10,0,0,MLP,Glycine,NEDC,negative,4,kendall,0.0
11,0,1,MLP,Guanine,NEDC,negative,4,kendall,0.0
12,0,0,MLP,Histamine,NEDC,negative,4,kendall,0.0
13,0,0,MLP,Histidine,NEDC,negative,4,kendall,0.0
14,0,0,MLP,Homocysteine,NEDC,negative,4,kendall,0.0
15,0,0,MLP,Hypoxanthine,NEDC,negative,4,kendall,0.0
16,0,1,MLP,Indole,NEDC,negative,4,kendall,0.0
0,1,1,MLP,PA 16:0-18:1,NEDC,negative,5,kendall,0.0
1,1,0,MLP,PC 15:0-18:1,NEDC,negative,5,kendall,0.0
2,1,1,MLP,PG 16:0-18:1,NEDC,negative,5,kendall,0.0
3,0,0,MLP,Kynurenine,NEDC,negative,5,kendall,0.0
4,0,0,MLP,L-Dopa,NEDC,negative,5,kendall,0.0
5,0,0,MLP,Lactic acid,NEDC,negative,5,kendall,0.0
6,0,1,MLP,MG 18:1,NEDC,negative,5,kendall,0.0
7,0,0,MLP,Melatonin,NEDC,negative,5,kendall,0.0
8,0,0,MLP,Methionine,NEDC,negative,5,kendall,0.0
9,0,1,MLP,Mevalonic acid,NEDC,negative,5,kendall,0.0
10,0,0,MLP,Myo-inositol 1-phosphate,NEDC,negative,5,kendall,0.0
11,0,1,MLP,N-Acetylaspartic acid,NEDC,negative,5,kendall,0.0
12,0,0,MLP,N-Acetylgalactosamine 6-phosphate,NEDC,negative,5,kendall,0.0
13,0,0,MLP,N-Acetylglucosamine,NEDC,negative,5,kendall,0.0
14,0,0,MLP,"N6,N6,N6-Trimethyllysine",NEDC,negative,5,kendall,0.0
15,0,0,MLP,Niacinamide,NEDC,negative,5,kendall,0.0
16,0,0,MLP,Nicotinamide adenine dinucleotide (NAD),NEDC,negative,5,kendall,0.0
0,1,1,MLP,PI 16:0-18:1,NEDC,negative,6,kendall,0.0
1,1,1,MLP,PI(5)P 18:1,NEDC,negative,6,kendall,0.0
2,1,1,MLP,PS (POPS) 16:0-18:1,NEDC,negative,6,kendall,0.0
3,0,0,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",NEDC,negative,6,kendall,0.0
4,0,0,MLP,Nicotinamide riboside,NEDC,negative,6,kendall,0.0
5,0,0,MLP,Nicotinamide ribotide,NEDC,negative,6,kendall,0.0
6,0,0,MLP,Nicotinic acid,NEDC,negative,6,kendall,0.0
7,0,0,MLP,Ornithine,NEDC,negative,6,kendall,0.0
8,0,1,MLP,Orotic acid,NEDC,negative,6,kendall,0.0
9,0,0,MLP,Oxalacetic acid,NEDC,negative,6,kendall,0.0
10,0,0,MLP,Oxidized glutathione,NEDC,negative,6,kendall,0.0
11,0,1,MLP,PC (O) C16-18:1,NEDC,negative,6,kendall,0.0
12,0,1,MLP,PE 18:0-20:4,NEDC,negative,6,kendall,0.0
13,0,0,MLP,Palmitic acid,NEDC,negative,6,kendall,0.0
14,0,1,MLP,Pantothenic acid,NEDC,negative,6,kendall,0.0
15,0,0,MLP,Phenylalanine,NEDC,negative,6,kendall,0.0
0,1,0,MLP,Palmitoyl-CoA,NEDC,negative,7,kendall,0.0
1,1,0,MLP,Pantetheine,NEDC,negative,7,kendall,0.0
2,1,0,MLP,Prostaglandin E1,NEDC,negative,7,kendall,0.0
3,0,0,MLP,Phosphocreatine,NEDC,negative,7,kendall,0.0
4,0,0,MLP,Phosphoenolpyruvic acid,NEDC,negative,7,kendall,0.0
5,0,0,MLP,Phosphoserine,NEDC,negative,7,kendall,0.0
6,0,0,MLP,Phylloquinone,NEDC,negative,7,kendall,0.0
7,0,0,MLP,Proline,NEDC,negative,7,kendall,0.0
8,0,0,MLP,Propionylcarnitine,NEDC,negative,7,kendall,0.0
9,0,0,MLP,Putrescine,NEDC,negative,7,kendall,0.0
10,0,0,MLP,Pyridoxine,NEDC,negative,7,kendall,0.0
11,0,0,MLP,Pyruvic acid,NEDC,negative,7,kendall,0.0
12,0,0,MLP,Quinolinic acid,NEDC,negative,7,kendall,0.0
13,0,0,MLP,Retinoic acid,NEDC,negative,7,kendall,0.0
14,0,0,MLP,Ribulose,NEDC,negative,7,kendall,0.0
15,0,0,MLP,Ribulose 5-phosphate,NEDC,negative,7,kendall,0.0
0,1,0,MLP,Riboflavin,NEDC,negative,8,kendall,0.0
1,1,0,MLP,Succinic acid,NEDC,negative,8,kendall,0.0
2,1,1,MLP,Sulfo GalCer 18:0(2S-OH),NEDC,negative,8,kendall,0.0
3,0,0,MLP,S-Adenosylhomocysteine,NEDC,negative,8,kendall,0.0
4,0,0,MLP,S-Adenosylmethionine,NEDC,negative,8,kendall,0.0
5,0,1,MLP,SM d18:1-16:0,NEDC,negative,8,kendall,0.0
6,0,0,MLP,Serine,NEDC,negative,8,kendall,0.0
7,0,0,MLP,Serotonin,NEDC,negative,8,kendall,0.0
8,0,0,MLP,Spermidine,NEDC,negative,8,kendall,0.0
9,0,1,MLP,TG 15:0-18:1-15:0,NEDC,negative,8,kendall,0.0
10,0,0,MLP,Taurine,NEDC,negative,8,kendall,0.0
11,0,0,MLP,Tetrahydrofolic acid,NEDC,negative,8,kendall,0.0
12,0,0,MLP,Thiamine,NEDC,negative,8,kendall,0.0
13,0,0,MLP,Thymine,NEDC,negative,8,kendall,0.0
14,0,0,MLP,Tryptophan,NEDC,negative,8,kendall,0.0
15,0,0,MLP,Tyrosine,NEDC,negative,8,kendall,0.0
0,1,1,MLP,Taurocholic acid,NEDC,negative,9,kendall,0.0
1,1,0,MLP,Uracil,NEDC,negative,9,kendall,0.0
2,1,0,MLP,Xanthine,NEDC,negative,9,kendall,0.0
3,0,0,MLP,Ureidosuccinic acid,NEDC,negative,9,kendall,0.0
4,0,0,MLP,Uric acid,NEDC,negative,9,kendall,0.0
5,0,0,MLP,Uridine,NEDC,negative,9,kendall,0.0
6,0,0,MLP,Uridine diphosphate,NEDC,negative,9,kendall,0.0
7,0,0,MLP,Uridine diphosphate glucose,NEDC,negative,9,kendall,0.0
8,0,0,MLP,Uridine diphosphate glucuronic acid,NEDC,negative,9,kendall,0.0
9,0,0,MLP,Uridine diphosphate-N-acetylglucosamine,NEDC,negative,9,kendall,0.0
10,0,0,MLP,Urocanic acid,NEDC,negative,9,kendall,0.0
11,0,0,MLP,Valine,NEDC,negative,9,kendall,0.0
12,0,0,MLP,alpha-tocopherol,NEDC,negative,9,kendall,0.0
13,0,0,MLP,cis-Aconitic acid,NEDC,negative,9,kendall,0.0
14,0,0,MLP,gamma-Aminobutyric acid,NEDC,negative,9,kendall,0.0
15,0,0,MLP,myo-Inositol,NEDC,negative,9,kendall,0.0
0,1,0,MLP,3-Hydroxymethylglutaric acid,NEDC,negative,0,kendall,0.16666666666666666
1,1,0,MLP,Adenosine monophosphate,NEDC,negative,0,kendall,0.16666666666666666
2,1,1,MLP,Cardiolipin 18:1,NEDC,negative,0,kendall,0.16666666666666666
3,1,0,MLP,Cer d8:1/22:0 Cer,NEDC,negative,0,kendall,0.16666666666666666
4,0,0,MLP,2-Oxoglutaric acid,NEDC,negative,0,kendall,0.16666666666666666
5,0,0,MLP,3-Hydroxyanthranilic acid,NEDC,negative,0,kendall,0.16666666666666666
6,0,0,MLP,3-Phosphoglyceric acid,NEDC,negative,0,kendall,0.16666666666666666
7,0,0,MLP,"4,5-Dihydroorotic acid",NEDC,negative,0,kendall,0.16666666666666666
8,0,0,MLP,4-Hydroxyproline,NEDC,negative,0,kendall,0.16666666666666666
9,0,0,MLP,5-Hydroxyindoleacetic acid,NEDC,negative,0,kendall,0.16666666666666666
10,0,0,MLP,6-Phosphogluconic acid,NEDC,negative,0,kendall,0.16666666666666666
11,0,0,MLP,Acetoacetic acid,NEDC,negative,0,kendall,0.16666666666666666
12,0,1,MLP,Acetyl-CoA,NEDC,negative,0,kendall,0.16666666666666666
13,0,0,MLP,Acetylcarnitine,NEDC,negative,0,kendall,0.16666666666666666
14,0,0,MLP,Acetylcholine,NEDC,negative,0,kendall,0.16666666666666666
15,0,0,MLP,Adenine,NEDC,negative,0,kendall,0.16666666666666666
16,0,0,MLP,Adenosine diphosphate,NEDC,negative,0,kendall,0.16666666666666666
17,0,0,MLP,Agmatine,NEDC,negative,0,kendall,0.16666666666666666
0,1,1,MLP,Cholic acid,NEDC,negative,1,kendall,0.16666666666666666
1,1,0,MLP,Fumaric acid,NEDC,negative,1,kendall,0.16666666666666666
2,1,1,MLP,GlcCer d18:1/18:0,NEDC,negative,1,kendall,0.16666666666666666
3,1,0,MLP,Glucosyl cholesterol,NEDC,negative,1,kendall,0.16666666666666666
4,0,0,MLP,Arachidonic acid,NEDC,negative,1,kendall,0.16666666666666666
5,0,0,MLP,Arginine,NEDC,negative,1,kendall,0.16666666666666666
6,0,0,MLP,Argininosuccinic acid,NEDC,negative,1,kendall,0.16666666666666666
7,0,0,MLP,Ascorbic acid,NEDC,negative,1,kendall,0.16666666666666666
8,0,0,MLP,Asparagine,NEDC,negative,1,kendall,0.16666666666666666
9,0,0,MLP,Aspartic acid,NEDC,negative,1,kendall,0.16666666666666666
10,0,0,MLP,Biotin,NEDC,negative,1,kendall,0.16666666666666666
11,0,0,MLP,Butyric acid,NEDC,negative,1,kendall,0.16666666666666666
12,0,0,MLP,CAR 16:0,NEDC,negative,1,kendall,0.16666666666666666
13,0,0,MLP,Carbamoyl phosphate,NEDC,negative,1,kendall,0.16666666666666666
14,0,0,MLP,Carnitine,NEDC,negative,1,kendall,0.16666666666666666
15,0,0,MLP,Carnosine,NEDC,negative,1,kendall,0.16666666666666666
16,0,0,MLP,Cholecalciferol,NEDC,negative,1,kendall,0.16666666666666666
17,0,0,MLP,Cholesterol,NEDC,negative,1,kendall,0.16666666666666666
0,1,0,MLP,Kynurenic acid,NEDC,negative,2,kendall,0.16666666666666666
1,1,1,MLP,Lyso PA 18:1,NEDC,negative,2,kendall,0.16666666666666666
2,1,0,MLP,Lyso PC 15:0,NEDC,negative,2,kendall,0.16666666666666666
3,1,0,MLP,Lyso PE 18:0,NEDC,negative,2,kendall,0.16666666666666666
4,0,0,MLP,Cholesteryl acetate,NEDC,negative,2,kendall,0.16666666666666666
5,0,0,MLP,Cholesteryl ester 17:0,NEDC,negative,2,kendall,0.16666666666666666
6,0,0,MLP,Choline,NEDC,negative,2,kendall,0.16666666666666666
7,0,1,MLP,Citric acid,NEDC,negative,2,kendall,0.16666666666666666
8,0,0,MLP,Citrulline,NEDC,negative,2,kendall,0.16666666666666666
9,0,1,MLP,Coenzyme A,NEDC,negative,2,kendall,0.16666666666666666
10,0,0,MLP,Creatine,NEDC,negative,2,kendall,0.16666666666666666
11,0,0,MLP,Creatinine,NEDC,negative,2,kendall,0.16666666666666666
12,0,0,MLP,Cyclic adenosine monophosphate,NEDC,negative,2,kendall,0.16666666666666666
13,0,0,MLP,Cysteine,NEDC,negative,2,kendall,0.16666666666666666
14,0,0,MLP,Cystine,NEDC,negative,2,kendall,0.16666666666666666
15,0,0,MLP,Cytidine,NEDC,negative,2,kendall,0.16666666666666666
16,0,0,MLP,Cytidine monophosphate,NEDC,negative,2,kendall,0.16666666666666666
17,0,0,MLP,Cytosine,NEDC,negative,2,kendall,0.16666666666666666
0,1,1,MLP,Lyso PG 16:0,NEDC,negative,3,kendall,0.16666666666666666
1,1,1,MLP,Lyso PI 17:1,NEDC,negative,3,kendall,0.16666666666666666
2,1,1,MLP,Lyso PS 17:1,NEDC,negative,3,kendall,0.16666666666666666
3,0,0,MLP,DG 18:0-22:6,NEDC,negative,3,kendall,0.16666666666666666
4,0,0,MLP,Dihydroxyacetone,NEDC,negative,3,kendall,0.16666666666666666
5,0,0,MLP,Dihydroxyacetone phosphate,NEDC,negative,3,kendall,0.16666666666666666
6,0,0,MLP,Dopamine,NEDC,negative,3,kendall,0.16666666666666666
7,0,0,MLP,Epinephrine,NEDC,negative,3,kendall,0.16666666666666666
8,0,0,MLP,Estradiol,NEDC,negative,3,kendall,0.16666666666666666
9,0,1,MLP,Flavin adenine dinucleotide,NEDC,negative,3,kendall,0.16666666666666666
10,0,1,MLP,Flavin mononucleotide,NEDC,negative,3,kendall,0.16666666666666666
11,0,0,MLP,Folic acid,NEDC,negative,3,kendall,0.16666666666666666
12,0,0,MLP,"Fructose 1,6-bisphosphate",NEDC,negative,3,kendall,0.16666666666666666
13,0,1,MLP,GM3 Ganglioside 18:0,NEDC,negative,3,kendall,0.16666666666666666
14,0,0,MLP,Gluconic acid,NEDC,negative,3,kendall,0.16666666666666666
15,0,0,MLP,Glucosamine,NEDC,negative,3,kendall,0.16666666666666666
16,0,0,MLP,Glucosamine 6-phosphate,NEDC,negative,3,kendall,0.16666666666666666
0,1,0,MLP,Malic acid,NEDC,negative,4,kendall,0.16666666666666666
1,1,0,MLP,Malonic acid,NEDC,negative,4,kendall,0.16666666666666666
2,1,0,MLP,N-Acetylaspartylglutamic acid,NEDC,negative,4,kendall,0.16666666666666666
3,0,0,MLP,Glucose,NEDC,negative,4,kendall,0.16666666666666666
4,0,0,MLP,Glucose 6-phosphate,NEDC,negative,4,kendall,0.16666666666666666
5,0,0,MLP,Glutamic acid,NEDC,negative,4,kendall,0.16666666666666666
6,0,0,MLP,Glutamine,NEDC,negative,4,kendall,0.16666666666666666
7,0,0,MLP,Glutathione,NEDC,negative,4,kendall,0.16666666666666666
8,0,1,MLP,Glycerol 3-phosphate,NEDC,negative,4,kendall,0.16666666666666666
9,0,0,MLP,Glycerophosphocholine,NEDC,negative,4,kendall,0.16666666666666666
10,0,0,MLP,Glycine,NEDC,negative,4,kendall,0.16666666666666666
11,0,1,MLP,Guanine,NEDC,negative,4,kendall,0.16666666666666666
12,0,0,MLP,Histamine,NEDC,negative,4,kendall,0.16666666666666666
13,0,0,MLP,Histidine,NEDC,negative,4,kendall,0.16666666666666666
14,0,0,MLP,Homocysteine,NEDC,negative,4,kendall,0.16666666666666666
15,0,0,MLP,Hypoxanthine,NEDC,negative,4,kendall,0.16666666666666666
16,0,1,MLP,Indole,NEDC,negative,4,kendall,0.16666666666666666
0,1,1,MLP,PA 16:0-18:1,NEDC,negative,5,kendall,0.16666666666666666
1,1,0,MLP,PC 15:0-18:1,NEDC,negative,5,kendall,0.16666666666666666
2,1,1,MLP,PG 16:0-18:1,NEDC,negative,5,kendall,0.16666666666666666
3,0,0,MLP,Kynurenine,NEDC,negative,5,kendall,0.16666666666666666
4,0,0,MLP,L-Dopa,NEDC,negative,5,kendall,0.16666666666666666
5,0,0,MLP,Lactic acid,NEDC,negative,5,kendall,0.16666666666666666
6,0,1,MLP,MG 18:1,NEDC,negative,5,kendall,0.16666666666666666
7,0,0,MLP,Melatonin,NEDC,negative,5,kendall,0.16666666666666666
8,0,0,MLP,Methionine,NEDC,negative,5,kendall,0.16666666666666666
9,0,1,MLP,Mevalonic acid,NEDC,negative,5,kendall,0.16666666666666666
10,0,0,MLP,Myo-inositol 1-phosphate,NEDC,negative,5,kendall,0.16666666666666666
11,0,1,MLP,N-Acetylaspartic acid,NEDC,negative,5,kendall,0.16666666666666666
12,0,0,MLP,N-Acetylgalactosamine 6-phosphate,NEDC,negative,5,kendall,0.16666666666666666
13,0,0,MLP,N-Acetylglucosamine,NEDC,negative,5,kendall,0.16666666666666666
14,0,0,MLP,"N6,N6,N6-Trimethyllysine",NEDC,negative,5,kendall,0.16666666666666666
15,0,0,MLP,Niacinamide,NEDC,negative,5,kendall,0.16666666666666666
16,0,0,MLP,Nicotinamide adenine dinucleotide (NAD),NEDC,negative,5,kendall,0.16666666666666666
0,1,1,MLP,PI 16:0-18:1,NEDC,negative,6,kendall,0.16666666666666666
1,1,1,MLP,PI(5)P 18:1,NEDC,negative,6,kendall,0.16666666666666666
2,1,1,MLP,PS (POPS) 16:0-18:1,NEDC,negative,6,kendall,0.16666666666666666
3,0,0,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",NEDC,negative,6,kendall,0.16666666666666666
4,0,0,MLP,Nicotinamide riboside,NEDC,negative,6,kendall,0.16666666666666666
5,0,0,MLP,Nicotinamide ribotide,NEDC,negative,6,kendall,0.16666666666666666
6,0,0,MLP,Nicotinic acid,NEDC,negative,6,kendall,0.16666666666666666
7,0,0,MLP,Ornithine,NEDC,negative,6,kendall,0.16666666666666666
8,0,1,MLP,Orotic acid,NEDC,negative,6,kendall,0.16666666666666666
9,0,0,MLP,Oxalacetic acid,NEDC,negative,6,kendall,0.16666666666666666
10,0,0,MLP,Oxidized glutathione,NEDC,negative,6,kendall,0.16666666666666666
11,0,1,MLP,PC (O) C16-18:1,NEDC,negative,6,kendall,0.16666666666666666
12,0,1,MLP,PE 18:0-20:4,NEDC,negative,6,kendall,0.16666666666666666
13,0,0,MLP,Palmitic acid,NEDC,negative,6,kendall,0.16666666666666666
14,0,1,MLP,Pantothenic acid,NEDC,negative,6,kendall,0.16666666666666666
15,0,0,MLP,Phenylalanine,NEDC,negative,6,kendall,0.16666666666666666
0,1,0,MLP,Palmitoyl-CoA,NEDC,negative,7,kendall,0.16666666666666666
1,1,0,MLP,Pantetheine,NEDC,negative,7,kendall,0.16666666666666666
2,1,0,MLP,Prostaglandin E1,NEDC,negative,7,kendall,0.16666666666666666
3,0,0,MLP,Phosphocreatine,NEDC,negative,7,kendall,0.16666666666666666
4,0,0,MLP,Phosphoenolpyruvic acid,NEDC,negative,7,kendall,0.16666666666666666
5,0,0,MLP,Phosphoserine,NEDC,negative,7,kendall,0.16666666666666666
6,0,0,MLP,Phylloquinone,NEDC,negative,7,kendall,0.16666666666666666
7,0,0,MLP,Proline,NEDC,negative,7,kendall,0.16666666666666666
8,0,0,MLP,Propionylcarnitine,NEDC,negative,7,kendall,0.16666666666666666
9,0,0,MLP,Putrescine,NEDC,negative,7,kendall,0.16666666666666666
10,0,0,MLP,Pyridoxine,NEDC,negative,7,kendall,0.16666666666666666
11,0,0,MLP,Pyruvic acid,NEDC,negative,7,kendall,0.16666666666666666
12,0,0,MLP,Quinolinic acid,NEDC,negative,7,kendall,0.16666666666666666
13,0,0,MLP,Retinoic acid,NEDC,negative,7,kendall,0.16666666666666666
14,0,0,MLP,Ribulose,NEDC,negative,7,kendall,0.16666666666666666
15,0,0,MLP,Ribulose 5-phosphate,NEDC,negative,7,kendall,0.16666666666666666
0,1,0,MLP,Riboflavin,NEDC,negative,8,kendall,0.16666666666666666
1,1,0,MLP,Succinic acid,NEDC,negative,8,kendall,0.16666666666666666
2,1,1,MLP,Sulfo GalCer 18:0(2S-OH),NEDC,negative,8,kendall,0.16666666666666666
3,0,0,MLP,S-Adenosylhomocysteine,NEDC,negative,8,kendall,0.16666666666666666
4,0,0,MLP,S-Adenosylmethionine,NEDC,negative,8,kendall,0.16666666666666666
5,0,1,MLP,SM d18:1-16:0,NEDC,negative,8,kendall,0.16666666666666666
6,0,0,MLP,Serine,NEDC,negative,8,kendall,0.16666666666666666
7,0,0,MLP,Serotonin,NEDC,negative,8,kendall,0.16666666666666666
8,0,0,MLP,Spermidine,NEDC,negative,8,kendall,0.16666666666666666
9,0,1,MLP,TG 15:0-18:1-15:0,NEDC,negative,8,kendall,0.16666666666666666
10,0,0,MLP,Taurine,NEDC,negative,8,kendall,0.16666666666666666
11,0,0,MLP,Tetrahydrofolic acid,NEDC,negative,8,kendall,0.16666666666666666
12,0,0,MLP,Thiamine,NEDC,negative,8,kendall,0.16666666666666666
13,0,0,MLP,Thymine,NEDC,negative,8,kendall,0.16666666666666666
14,0,0,MLP,Tryptophan,NEDC,negative,8,kendall,0.16666666666666666
15,0,0,MLP,Tyrosine,NEDC,negative,8,kendall,0.16666666666666666
0,1,1,MLP,Taurocholic acid,NEDC,negative,9,kendall,0.16666666666666666
1,1,0,MLP,Uracil,NEDC,negative,9,kendall,0.16666666666666666
2,1,0,MLP,Xanthine,NEDC,negative,9,kendall,0.16666666666666666
3,0,0,MLP,Ureidosuccinic acid,NEDC,negative,9,kendall,0.16666666666666666
4,0,0,MLP,Uric acid,NEDC,negative,9,kendall,0.16666666666666666
5,0,0,MLP,Uridine,NEDC,negative,9,kendall,0.16666666666666666
6,0,0,MLP,Uridine diphosphate,NEDC,negative,9,kendall,0.16666666666666666
7,0,0,MLP,Uridine diphosphate glucose,NEDC,negative,9,kendall,0.16666666666666666
8,0,0,MLP,Uridine diphosphate glucuronic acid,NEDC,negative,9,kendall,0.16666666666666666
9,0,0,MLP,Uridine diphosphate-N-acetylglucosamine,NEDC,negative,9,kendall,0.16666666666666666
10,0,0,MLP,Urocanic acid,NEDC,negative,9,kendall,0.16666666666666666
11,0,0,MLP,Valine,NEDC,negative,9,kendall,0.16666666666666666
12,0,0,MLP,alpha-tocopherol,NEDC,negative,9,kendall,0.16666666666666666
13,0,0,MLP,cis-Aconitic acid,NEDC,negative,9,kendall,0.16666666666666666
14,0,0,MLP,gamma-Aminobutyric acid,NEDC,negative,9,kendall,0.16666666666666666
15,0,1,MLP,myo-Inositol,NEDC,negative,9,kendall,0.16666666666666666
0,1,0,MLP,3-Hydroxymethylglutaric acid,NEDC,negative,0,kendall,0.3333333333333333
1,1,0,MLP,Adenosine monophosphate,NEDC,negative,0,kendall,0.3333333333333333
2,1,1,MLP,Cardiolipin 18:1,NEDC,negative,0,kendall,0.3333333333333333
3,1,0,MLP,Cer d8:1/22:0 Cer,NEDC,negative,0,kendall,0.3333333333333333
4,0,0,MLP,2-Oxoglutaric acid,NEDC,negative,0,kendall,0.3333333333333333
5,0,0,MLP,3-Hydroxyanthranilic acid,NEDC,negative,0,kendall,0.3333333333333333
6,0,0,MLP,3-Phosphoglyceric acid,NEDC,negative,0,kendall,0.3333333333333333
7,0,0,MLP,"4,5-Dihydroorotic acid",NEDC,negative,0,kendall,0.3333333333333333
8,0,0,MLP,4-Hydroxyproline,NEDC,negative,0,kendall,0.3333333333333333
9,0,0,MLP,5-Hydroxyindoleacetic acid,NEDC,negative,0,kendall,0.3333333333333333
10,0,0,MLP,6-Phosphogluconic acid,NEDC,negative,0,kendall,0.3333333333333333
11,0,0,MLP,Acetoacetic acid,NEDC,negative,0,kendall,0.3333333333333333
12,0,1,MLP,Acetyl-CoA,NEDC,negative,0,kendall,0.3333333333333333
13,0,0,MLP,Acetylcarnitine,NEDC,negative,0,kendall,0.3333333333333333
14,0,0,MLP,Acetylcholine,NEDC,negative,0,kendall,0.3333333333333333
15,0,0,MLP,Adenine,NEDC,negative,0,kendall,0.3333333333333333
16,0,0,MLP,Adenosine diphosphate,NEDC,negative,0,kendall,0.3333333333333333
17,0,0,MLP,Agmatine,NEDC,negative,0,kendall,0.3333333333333333
0,1,1,MLP,Cholic acid,NEDC,negative,1,kendall,0.3333333333333333
1,1,0,MLP,Fumaric acid,NEDC,negative,1,kendall,0.3333333333333333
2,1,1,MLP,GlcCer d18:1/18:0,NEDC,negative,1,kendall,0.3333333333333333
3,1,0,MLP,Glucosyl cholesterol,NEDC,negative,1,kendall,0.3333333333333333
4,0,0,MLP,Arachidonic acid,NEDC,negative,1,kendall,0.3333333333333333
5,0,0,MLP,Arginine,NEDC,negative,1,kendall,0.3333333333333333
6,0,0,MLP,Argininosuccinic acid,NEDC,negative,1,kendall,0.3333333333333333
7,0,0,MLP,Ascorbic acid,NEDC,negative,1,kendall,0.3333333333333333
8,0,0,MLP,Asparagine,NEDC,negative,1,kendall,0.3333333333333333
9,0,0,MLP,Aspartic acid,NEDC,negative,1,kendall,0.3333333333333333
10,0,0,MLP,Biotin,NEDC,negative,1,kendall,0.3333333333333333
11,0,0,MLP,Butyric acid,NEDC,negative,1,kendall,0.3333333333333333
12,0,0,MLP,CAR 16:0,NEDC,negative,1,kendall,0.3333333333333333
13,0,0,MLP,Carbamoyl phosphate,NEDC,negative,1,kendall,0.3333333333333333
14,0,0,MLP,Carnitine,NEDC,negative,1,kendall,0.3333333333333333
15,0,0,MLP,Carnosine,NEDC,negative,1,kendall,0.3333333333333333
16,0,0,MLP,Cholecalciferol,NEDC,negative,1,kendall,0.3333333333333333
17,0,0,MLP,Cholesterol,NEDC,negative,1,kendall,0.3333333333333333
0,1,0,MLP,Kynurenic acid,NEDC,negative,2,kendall,0.3333333333333333
1,1,1,MLP,Lyso PA 18:1,NEDC,negative,2,kendall,0.3333333333333333
2,1,1,MLP,Lyso PC 15:0,NEDC,negative,2,kendall,0.3333333333333333
3,1,0,MLP,Lyso PE 18:0,NEDC,negative,2,kendall,0.3333333333333333
4,0,0,MLP,Cholesteryl acetate,NEDC,negative,2,kendall,0.3333333333333333
5,0,0,MLP,Cholesteryl ester 17:0,NEDC,negative,2,kendall,0.3333333333333333
6,0,0,MLP,Choline,NEDC,negative,2,kendall,0.3333333333333333
7,0,1,MLP,Citric acid,NEDC,negative,2,kendall,0.3333333333333333
8,0,0,MLP,Citrulline,NEDC,negative,2,kendall,0.3333333333333333
9,0,1,MLP,Coenzyme A,NEDC,negative,2,kendall,0.3333333333333333
10,0,0,MLP,Creatine,NEDC,negative,2,kendall,0.3333333333333333
11,0,0,MLP,Creatinine,NEDC,negative,2,kendall,0.3333333333333333
12,0,0,MLP,Cyclic adenosine monophosphate,NEDC,negative,2,kendall,0.3333333333333333
13,0,0,MLP,Cysteine,NEDC,negative,2,kendall,0.3333333333333333
14,0,0,MLP,Cystine,NEDC,negative,2,kendall,0.3333333333333333
15,0,0,MLP,Cytidine,NEDC,negative,2,kendall,0.3333333333333333
16,0,0,MLP,Cytidine monophosphate,NEDC,negative,2,kendall,0.3333333333333333
17,0,0,MLP,Cytosine,NEDC,negative,2,kendall,0.3333333333333333
0,1,1,MLP,Lyso PG 16:0,NEDC,negative,3,kendall,0.3333333333333333
1,1,1,MLP,Lyso PI 17:1,NEDC,negative,3,kendall,0.3333333333333333
2,1,1,MLP,Lyso PS 17:1,NEDC,negative,3,kendall,0.3333333333333333
3,0,0,MLP,DG 18:0-22:6,NEDC,negative,3,kendall,0.3333333333333333
4,0,0,MLP,Dihydroxyacetone,NEDC,negative,3,kendall,0.3333333333333333
5,0,0,MLP,Dihydroxyacetone phosphate,NEDC,negative,3,kendall,0.3333333333333333
6,0,0,MLP,Dopamine,NEDC,negative,3,kendall,0.3333333333333333
7,0,0,MLP,Epinephrine,NEDC,negative,3,kendall,0.3333333333333333
8,0,0,MLP,Estradiol,NEDC,negative,3,kendall,0.3333333333333333
9,0,1,MLP,Flavin adenine dinucleotide,NEDC,negative,3,kendall,0.3333333333333333
