,name_short,adduct,spot_intensity_bgr_corrected,pred_val,Matrix short,Polarity,formal_charge,detectability,matrix_obscured
82261,Folic acid,[M]+,25.910545,0.0036087874239265,CHCA,positive,0.0,False,0
82284,Folic acid,+H,42.87129,0.2228891093461046,CHCA,positive,0.0,False,0
82289,Folic acid,+Na,24902.896,0.999678827409027,ClCCA,positive,0.0,True,0
82294,Folic acid,+K,1645.9657,0.9990148472486488,ClCCA,positive,0.0,True,0
82296,Folic acid,+H,279.4089,0.9986500389929038,ClCCA,positive,0.0,True,0
82316,Folic acid,[M]+,368.05994,0.9955102978192436,ClCCA,positive,0.0,True,0
82324,Folic acid,+Na,34437.637,0.9996306849657184,DAN,positive,0.0,True,0
82326,Folic acid,+K,674.8019,0.9984186172061228,DAN,positive,0.0,True,0
82336,Folic acid,[M]+,-53.590515,0.015634803660721,DAN,positive,0.0,False,0
82348,Folic acid,+H,276.18927,0.1659871376452779,DAN,positive,0.0,False,0
82364,Folic acid,+Na,3110.3784,0.999330145017156,DHAP,positive,0.0,True,0
82371,Folic acid,+K,261.45816,0.6759926323539537,DHAP,positive,0.0,False,0
82372,Folic acid,+H,93.33434,0.9964074825740824,DHAP,positive,0.0,True,0
82396,Folic acid,[M]+,6.7605715,0.3636625669973155,DHAP,positive,0.0,False,0
82403,Folic acid,+Na,120857.28,0.999639530869046,DHB,positive,0.0,True,0
82408,Folic acid,+K,7756.449,0.9988362337805134,DHB,positive,0.0,True,0
82428,Folic acid,+H,4038.1917,0.9996301438827212,DHB,positive,0.0,True,0
82429,Folic acid,[M]+,1159.7334,0.999330646630612,DHB,positive,0.0,True,0
82437,Folic acid,[M]+,-27.562347,0.0144728619142129,MAPS,positive,0.0,False,0
82449,Folic acid,+Na,35.084766,0.00390268683274,MAPS,positive,0.0,False,0
82450,Folic acid,+H,22.52745,0.0054503553967516,MAPS,positive,0.0,False,0
82461,Folic acid,+K,-0.025348842,0.0061678046235247,MAPS,positive,0.0,False,0
82469,Folic acid,+Na,756.34393,0.5676744134543279,NEDC,positive,0.0,False,0
82482,Folic acid,[M]+,78.607544,0.0061858783387573,NEDC,positive,0.0,False,0
82496,Folic acid,+K,45.73513,0.0030362017841594,NEDC,positive,0.0,False,0
82499,Folic acid,+H,-3.5398254,0.009193130278671,NEDC,positive,0.0,False,0
82508,Folic acid,+Na,16162.763,0.9973872321085197,NOR,positive,0.0,True,0
82513,Folic acid,[M]+,85.07477,0.0083266152612544,NOR,positive,0.0,False,1
82529,Folic acid,+H,21.01528,0.0084821700219506,NOR,positive,0.0,False,0
82535,Folic acid,+K,14.9353485,0.3112652193068054,NOR,positive,0.0,False,0
82575,Folic acid,+Na,4437.583,0.9992097858099916,CMBT,positive,0.0,True,0
82578,Folic acid,+K,130.85487,0.9700228818749596,CMBT,positive,0.0,True,0
82587,Folic acid,+H,77.881584,0.9722310316772496,CMBT,positive,0.0,True,0
82592,Folic acid,[M]+,41.603813,0.9004506729295075,CMBT,positive,0.0,True,0
82610,Folic acid,[M]-,21.422297,0.8211406170744289,CMBT,negative,0.0,True,0
82617,Folic acid,+Cl,0.0,0.0061678046235247,CMBT,negative,0.0,False,0
82622,Folic acid,+K,706.2385,0.9981745897198284,pNA,positive,0.0,True,0
82625,Folic acid,+Na,11265.369,0.9991780255406718,pNA,positive,0.0,True,0
82634,Folic acid,[M]+,33.739876,0.0052556731899001,pNA,positive,0.0,False,0
82653,Folic acid,+H,98.24893,0.81,pNA,positive,0.0,True,0
82658,Folic acid,[M]-,701.2989,0.81,pNA,negative,0.0,True,0
82666,Folic acid,+Cl,6.2503085,0.00171158418595,pNA,negative,0.0,False,0
82672,Folic acid,-H,-3.1975245,0.0061678046235247,pNA,negative,0.0,False,0
82684,Acetoacetic acid,-H,483.1367,0.0103736151791566,9AA,negative,0.0,False,1
82689,Acetoacetic acid,+Cl,-0.0783052,0.0061678046235247,9AA,negative,0.0,False,0
82700,Acetoacetic acid,[M]-,-0.1091938,0.0061678046235247,9AA,negative,0.0,False,0
82703,Acetoacetic acid,-H,-39.194244,0.0121410349320387,CHCA,negative,0.0,False,0
82717,Acetoacetic acid,+Cl,-0.08669903,0.0061678046235247,CHCA,negative,0.0,False,0
82718,Acetoacetic acid,[M]-,-0.061766762,0.0061678046235247,CHCA,negative,0.0,False,0
82719,Acetoacetic acid,-H,-62.613922,0.0179744893309536,ClCCA,negative,0.0,False,0
82723,Acetoacetic acid,[M]-,-0.023448052,0.0061678046235247,ClCCA,negative,0.0,False,0
82724,Acetoacetic acid,+Cl,-0.09281735,0.0061678046235247,ClCCA,negative,0.0,False,0
82739,Acetoacetic acid,-H,-26.237305,0.0104195336166852,DAN,negative,0.0,False,1
82740,Acetoacetic acid,+Cl,-0.3134335,0.0061678046235247,DAN,negative,0.0,False,0
82754,Acetoacetic acid,[M]-,-0.10871354,0.0061678046235247,DAN,negative,0.0,False,0
82758,Acetoacetic acid,-H,34.7854,0.0198316327779452,DHAP,negative,0.0,False,1
82768,Acetoacetic acid,[M]-,-0.022912927,0.0061678046235247,DHAP,negative,0.0,False,0
82772,Acetoacetic acid,+Cl,-0.0241187,0.0061678046235247,DHAP,negative,0.0,False,0
82776,Acetoacetic acid,-H,46.323013,0.011117644282036,DHB,negative,0.0,False,1
82781,Acetoacetic acid,+Cl,-0.034363728,0.0061678046235247,DHB,negative,0.0,False,0
82783,Acetoacetic acid,[M]-,-0.020455416,0.0061678046235247,DHB,negative,0.0,False,0
82794,Acetoacetic acid,-H,7.6776123,0.00856008874413,MAPS,negative,0.0,False,1
82799,Acetoacetic acid,[M]-,-0.008960551,0.0061678046235247,MAPS,negative,0.0,False,0
82807,Acetoacetic acid,+Cl,-0.03588496,0.0061678046235247,MAPS,negative,0.0,False,0
82811,Acetoacetic acid,-H,92.762634,0.0184737347615577,NEDC,negative,0.0,False,1
82814,Acetoacetic acid,+Cl,2.064401,0.0017367965869179,NEDC,negative,0.0,False,0
82819,Acetoacetic acid,[M]-,-0.032225095,0.0061678046235247,NEDC,negative,0.0,False,0
82830,Acetoacetic acid,-H,668.7947,0.0181249971181224,NOR,negative,0.0,False,1
82835,Acetoacetic acid,+Cl,-0.050905015,0.0061678046235247,NOR,negative,0.0,False,0
82842,Acetoacetic acid,[M]-,-0.11113477,0.0061678046235247,NOR,negative,0.0,False,0
82869,Acetoacetic acid,+H,-0.50049174,0.0061678046235247,9AA,positive,0.0,False,0
82879,Acetoacetic acid,+Na,-0.023247292,0.0061678046235247,9AA,positive,0.0,False,0
82880,Acetoacetic acid,[M]+,1.0545557,0.0046959407396884,9AA,positive,0.0,False,0
82881,Acetoacetic acid,+K,-0.014681174,0.0061678046235247,9AA,positive,0.0,False,0
82889,Acetoacetic acid,+Na,68.8396,0.0090281039678408,CHCA,positive,0.0,False,1
82891,Acetoacetic acid,+K,5.895138,0.0031536432056662,CHCA,positive,0.0,False,0
82900,Acetoacetic acid,[M]+,-0.057943285,0.0061678046235247,CHCA,positive,0.0,False,0
82909,Acetoacetic acid,+H,-1.4491752,0.0061678046235247,CHCA,positive,0.0,False,0
82911,Acetoacetic acid,+H,-0.12663232,0.0061678046235247,ClCCA,positive,0.0,False,0
82914,Acetoacetic acid,+Na,-25.994598,0.0093056276233261,ClCCA,positive,0.0,False,0
82917,Acetoacetic acid,+K,-1.5285239,0.0063960118754122,ClCCA,positive,0.0,False,0
82918,Acetoacetic acid,[M]+,-0.011659431,0.0061678046235247,ClCCA,positive,0.0,False,0
82937,Acetoacetic acid,+K,1.4682081,0.0021014609385397,DAN,positive,0.0,False,0
82941,Acetoacetic acid,+H,6.990378,0.0076630988722441,DAN,positive,0.0,False,0
82943,Acetoacetic acid,[M]+,-0.16262253,0.0061678046235247,DAN,positive,0.0,False,0
82944,Acetoacetic acid,+Na,50.012558,0.0070174943223562,DAN,positive,0.0,False,1
82965,Acetoacetic acid,+Na,3.5083618,0.0074381417887617,DHAP,positive,0.0,False,1
82969,Acetoacetic acid,+K,-0.3298473,0.0061678046235247,DHAP,positive,0.0,False,0
82972,Acetoacetic acid,+H,-0.2981886,0.0061678046235247,DHAP,positive,0.0,False,0
82973,Acetoacetic acid,[M]+,-0.015620995,0.0061678046235247,DHAP,positive,0.0,False,0
82994,Acetoacetic acid,+Na,81.94516,0.0118869829299394,DHB,positive,0.0,False,1
82997,Acetoacetic acid,+K,0.65271056,0.0024085087241953,DHB,positive,0.0,False,0
82998,Acetoacetic acid,+H,-3.8285484,0.0075689233191026,DHB,positive,0.0,False,0
83009,Acetoacetic acid,[M]+,-0.013735964,0.0061678046235247,DHB,positive,0.0,False,0
83017,Acetoacetic acid,+H,-0.050302852,0.0061678046235247,MAPS,positive,0.0,False,0
83028,Acetoacetic acid,[M]+,-0.020387655,0.0061678046235247,MAPS,positive,0.0,False,0
83029,Acetoacetic acid,+K,-0.017363379,0.0061678046235247,MAPS,positive,0.0,False,0
83030,Acetoacetic acid,+Na,-1.0951035,0.0061678046235247,MAPS,positive,0.0,False,0
83040,Acetoacetic acid,+Na,-8.440254,0.0091994271849252,NEDC,positive,0.0,False,0
83043,Acetoacetic acid,+K,-0.037669078,0.0061678046235247,NEDC,positive,0.0,False,0
83048,Acetoacetic acid,+H,-0.05356086,0.0061678046235247,NEDC,positive,0.0,False,0
83059,Acetoacetic acid,[M]+,-0.02174914,0.0061678046235247,NEDC,positive,0.0,False,0
83068,Acetoacetic acid,+Na,78.72858,0.0053586271380976,NOR,positive,0.0,False,1
83074,Acetoacetic acid,+K,-0.032243572,0.0061678046235247,NOR,positive,0.0,False,0
83076,Acetoacetic acid,+H,0.16602325,0.0050878694661044,NOR,positive,0.0,False,1
83087,Acetoacetic acid,[M]+,-0.09047395,0.0061678046235247,NOR,positive,0.0,False,0
83115,Acetoacetic acid,+K,-0.10516732,0.0061678046235247,CMBT,positive,0.0,False,0
83116,Acetoacetic acid,+Na,8.579544,0.01007543485371,CMBT,positive,0.0,False,1
83122,Acetoacetic acid,+H,-0.38818023,0.0061678046235247,CMBT,positive,0.0,False,0
83128,Acetoacetic acid,[M]+,-0.020425683,0.0061678046235247,CMBT,positive,0.0,False,0
83139,Acetoacetic acid,-H,16.966022,0.0081293411993572,CMBT,negative,0.0,False,1
83149,Acetoacetic acid,+Cl,0.8830863,0.0016792701736583,CMBT,negative,0.0,False,0
83150,Acetoacetic acid,[M]-,-0.012120883,0.0061678046235247,CMBT,negative,0.0,False,0
83158,Acetoacetic acid,+Na,-3.1893234,0.0170519144809657,pNA,positive,0.0,False,0
83177,Acetoacetic acid,+H,0.7165154,0.0047115826810003,pNA,positive,0.0,False,0
83180,Acetoacetic acid,[M]+,-0.09154845,0.0061678046235247,pNA,positive,0.0,False,0
83181,Acetoacetic acid,+K,1.6359556,0.0016886387107619,pNA,positive,0.0,False,0
83182,Acetoacetic acid,-H,14.64566,0.0110624250735773,pNA,negative,0.0,False,1
83185,Acetoacetic acid,+Cl,-0.09325186,0.0061678046235247,pNA,negative,0.0,False,0
83194,Acetoacetic acid,[M]-,-0.015317651,0.0061678046235247,pNA,negative,0.0,False,0
83202,Histamine,+Cl,40.691837,0.8679262207461649,9AA,negative,0.0,True,0
83203,Histamine,-H,264.1762,0.9966603506423216,9AA,negative,0.0,True,0
83214,Histamine,[M]-,-0.0147513,0.0061678046235247,9AA,negative,0.0,False,0
83220,Histamine,+Cl,-0.24218142,0.0061678046235247,CHCA,negative,0.0,False,0
83224,Histamine,-H,-0.0099852765,0.0061678046235247,CHCA,negative,0.0,False,0
83229,Histamine,[M]-,-0.0058010854,0.0061678046235247,CHCA,negative,0.0,False,0
83230,Histamine,[M]-,-0.0066553988,0.0061678046235247,ClCCA,negative,0.0,False,0
83233,Histamine,-H,-0.017620184,0.0061678046235247,ClCCA,negative,0.0,False,0
83239,Histamine,+Cl,-0.014379286,0.0061678046235247,ClCCA,negative,0.0,False,0
83246,Histamine,-H,136.02904,0.9915725848333152,DAN,negative,0.0,True,0
83247,Histamine,+Cl,159.54138,0.0518760857634795,DAN,negative,0.0,False,0
83262,Histamine,[M]-,-0.03429559,0.0061678046235247,DAN,negative,0.0,False,0
83266,Histamine,[M]-,-0.026292885,0.0061678046235247,DHAP,negative,0.0,False,0
83271,Histamine,-H,-0.014892303,0.0061678046235247,DHAP,negative,0.0,False,0
83275,Histamine,+Cl,-0.012954989,0.0061678046235247,DHAP,negative,0.0,False,0
83280,Histamine,[M]-,-0.008421537,0.0061678046235247,DHB,negative,0.0,False,0
83291,Histamine,-H,-0.004311464,0.0061678046235247,DHB,negative,0.0,False,0
83292,Histamine,+Cl,-0.011782039,0.0061678046235247,DHB,negative,0.0,False,0
83299,Histamine,-H,78.84966,0.0181209646292332,MAPS,negative,0.0,False,0
83303,Histamine,+Cl,78.429726,0.0181051317562047,MAPS,negative,0.0,False,0
83306,Histamine,[M]-,-0.01479961,0.0061678046235247,MAPS,negative,0.0,False,0
83307,Histamine,-H,10.634298,0.023722365417269,NEDC,negative,0.0,False,0
83311,Histamine,[M]-,-0.013855788,0.0061678046235247,NEDC,negative,0.0,False,0
83316,Histamine,+Cl,165.21135,0.0867427444104346,NEDC,negative,0.0,False,0
83323,Histamine,+Cl,0.7400389,0.0062102248443165,NOR,negative,0.0,False,0
83326,Histamine,-H,41.175304,0.9161936690674544,NOR,negative,0.0,True,0
83329,Histamine,[M]-,-0.010198172,0.0061678046235247,NOR,negative,0.0,False,0
83349,Histamine,+H,78.12647,0.966796624419331,9AA,positive,0.0,True,0
83351,Histamine,+Na,593.2356,0.9969843490660756,9AA,positive,0.0,True,0
83354,Histamine,[M]+,-0.00926242,0.0061678046235247,9AA,positive,0.0,False,0
83355,Histamine,+K,-0.5449915,0.0068723431122655,9AA,positive,0.0,False,0
83366,Histamine,+H,38512.688,0.9990169190381616,CHCA,positive,0.0,True,0
83370,Histamine,+Na,4533.672,0.998858835296521,CHCA,positive,0.0,True,0
83371,Histamine,+K,328.7957,0.9964176473891742,CHCA,positive,0.0,True,0
83384,Histamine,[M]+,4.071601,0.0051892520938013,CHCA,positive,0.0,False,0
83386,Histamine,+H,4274.999,0.9993189913425352,ClCCA,positive,0.0,True,0
83388,Histamine,+Na,1308.4264,0.9994230988757672,ClCCA,positive,0.0,True,0
83389,Histamine,+K,190.35553,0.997650716146142,ClCCA,positive,0.0,True,0
83403,Histamine,[M]+,-0.014456216,0.0061678046235247,ClCCA,positive,0.0,False,0
83406,Histamine,+H,2148.7034,0.9285183597036464,DAN,positive,0.0,True,0
83408,Histamine,+Na,488.54816,0.9731463289878104,DAN,positive,0.0,True,0
83412,Histamine,+K,83.91763,0.0026734741372846,DAN,positive,0.0,False,0
83420,Histamine,[M]+,-0.024715852,0.0061678046235247,DAN,positive,0.0,False,0
83430,Histamine,+H,964.99,0.9997222937390756,DHAP,positive,0.0,True,0
83432,Histamine,+Na,412.62466,0.999667566683046,DHAP,positive,0.0,True,0
83435,Histamine,+K,23.038933,0.8306776094555615,DHAP,positive,0.0,True,0
83443,Histamine,[M]+,0.7590416,0.0014312880002511,DHAP,positive,0.0,False,0
83450,Histamine,+H,11114.022,0.9997013842738268,DHB,positive,0.0,True,0
83452,Histamine,+Na,3866.8977,0.9995032587162548,DHB,positive,0.0,True,0
83456,Histamine,+K,123.2752,0.9921808765979456,DHB,positive,0.0,True,0
83460,Histamine,[M]+,-0.041671067,0.0061678046235247,DHB,positive,0.0,False,0
83475,Histamine,+H,70.87902,0.5610566515225206,MAPS,positive,0.0,False,0
83482,Histamine,[M]+,-0.01216334,0.0061678046235247,MAPS,positive,0.0,False,0
83483,Histamine,+K,-0.95358086,0.0055352914118584,MAPS,positive,0.0,False,0
83484,Histamine,+Na,12.680001,0.006970821319398,MAPS,positive,0.0,False,0
83490,Histamine,+H,943.0091,0.834855420158434,NEDC,positive,0.0,True,0
83493,Histamine,+Na,69.58358,0.7337188586120095,NEDC,positive,0.0,False,0
83511,Histamine,[M]+,-0.0140414415,0.0061678046235247,NEDC,positive,0.0,False,0
83512,Histamine,+K,111.91256,0.0214005158604047,NEDC,positive,0.0,False,0
83514,Histamine,+H,7871.0054,0.998843609259554,NOR,positive,0.0,True,0
83517,Histamine,+Na,318.01617,0.9876885707840544,NOR,positive,0.0,True,0
83523,Histamine,[M]+,-0.046942893,0.0061678046235247,NOR,positive,0.0,False,0
83528,Histamine,+K,5.65625,0.0023899889380496,NOR,positive,0.0,False,0
83550,Histamine,+H,3097.2278,0.999694461742826,CMBT,positive,0.0,True,0
83552,Histamine,+Na,826.68634,0.9994848872298644,CMBT,positive,0.0,True,0
83562,Histamine,[M]+,-0.010034847,0.0061678046235247,CMBT,positive,0.0,False,0
83563,Histamine,+K,14.702295,0.4004333618125378,CMBT,positive,0.0,False,0
83573,Histamine,-H,-0.011148339,0.0061678046235247,CMBT,negative,0.0,False,0
83576,Histamine,+Cl,1.4110382,0.002054830800144,CMBT,negative,0.0,False,0
83584,Histamine,[M]-,-0.0068554846,0.0061678046235247,CMBT,negative,0.0,False,0
83585,Histamine,+H,25580.672,0.9994409403555646,pNA,positive,0.0,True,0
83586,Histamine,+Na,1226.662,0.9994223792743732,pNA,positive,0.0,True,0
83602,Histamine,+K,91.17664,0.946334638562636,pNA,positive,0.0,True,0
83603,Histamine,[M]+,-0.022837833,0.0061678046235247,pNA,positive,0.0,False,0
83605,Histamine,+Cl,78.70277,0.0708068970063209,pNA,negative,0.0,False,0
83608,Histamine,[M]-,-0.0037635705,0.0061678046235247,pNA,negative,0.0,False,0
83610,Histamine,-H,16.400164,0.8436606616566732,pNA,negative,0.0,True,0
83624,Cyclic adenosine monophosphate,+Cl,84.0355,0.008219218719411,9AA,negative,0.0,False,0
83631,Cyclic adenosine monophosphate,-H,-0.03962252,0.0061678046235247,9AA,negative,0.0,False,0
83633,Cyclic adenosine monophosphate,[M]-,-0.1560202,0.0061678046235247,9AA,negative,0.0,False,0
83656,Cyclic adenosine monophosphate,+Cl,-8.495343,0.0061678046235247,CHCA,negative,0.0,False,0
83659,Cyclic adenosine monophosphate,[M]-,-95.519104,0.0181903511140176,CHCA,negative,0.0,False,0
83677,Cyclic adenosine monophosphate,-H,-69.35261,0.0102213696230167,CHCA,negative,0.0,False,0
83686,Cyclic adenosine monophosphate,-H,150.01093,0.0327077171225302,ClCCA,negative,0.0,False,0
83702,Cyclic adenosine monophosphate,+Cl,-0.35382903,0.0061678046235247,ClCCA,negative,0.0,False,0
83724,Cyclic adenosine monophosphate,+Cl,1.886088,0.0015317280358372,DAN,negative,0.0,False,0
83734,Cyclic adenosine monophosphate,[M]-,-0.13280244,0.0061678046235247,DAN,negative,0.0,False,0
83751,Cyclic adenosine monophosphate,-H,-0.17659044,0.0061678046235247,DAN,negative,0.0,False,0
83752,Cyclic adenosine monophosphate,-H,5269.643,0.997278465098333,DHAP,negative,0.0,True,0
83770,Cyclic adenosine monophosphate,[M]-,-7.189911,0.0141996401261442,DHAP,negative,0.0,False,0
83771,Cyclic adenosine monophosphate,+Cl,-0.10437425,0.0061678046235247,DHAP,negative,0.0,False,0
83787,Cyclic adenosine monophosphate,[M]-,-0.40075684,0.0154733079405212,DHB,negative,0.0,False,0
83789,Cyclic adenosine monophosphate,-H,5424.6196,0.9988854746742218,DHB,negative,0.0,True,0
83804,Cyclic adenosine monophosphate,+Cl,48.00646,0.0036241171334192,DHB,negative,0.0,False,0
83817,Cyclic adenosine monophosphate,-H,-0.0024465537,0.0061678046235247,MAPS,negative,0.0,False,0
83831,Cyclic adenosine monophosphate,[M]-,-0.008735696,0.0061678046235247,MAPS,negative,0.0,False,0
83839,Cyclic adenosine monophosphate,+Cl,-0.014383567,0.0061678046235247,MAPS,negative,0.0,False,0
83848,Cyclic adenosine monophosphate,-H,264.52762,0.01,NEDC,negative,0.0,False,0
83865,Cyclic adenosine monophosphate,+Cl,1.876288,0.0015266204798225,NEDC,negative,0.0,False,0
83878,Cyclic adenosine monophosphate,[M]-,-0.0113073215,0.0061678046235247,NEDC,negative,0.0,False,0
83887,Cyclic adenosine monophosphate,+Cl,-2.804058,0.0058038668516545,NOR,negative,0.0,False,0
83894,Cyclic adenosine monophosphate,-H,-0.037271887,0.0061678046235247,NOR,negative,0.0,False,0
83901,Cyclic adenosine monophosphate,[M]-,-0.082240544,0.0061678046235247,NOR,negative,0.0,False,0
83946,Cyclic adenosine monophosphate,+H,197.49648,0.96466477859945,9AA,positive,0.0,True,0
83949,Cyclic adenosine monophosphate,+Na,106.54989,0.9623840784865944,9AA,positive,0.0,True,0
83960,Cyclic adenosine monophosphate,[M]+,-0.018048577,0.0061678046235247,9AA,positive,0.0,False,0
83967,Cyclic adenosine monophosphate,+K,2.712565,0.0014947083507441,9AA,positive,0.0,False,0
83968,Cyclic adenosine monophosphate,+H,11826.187,0.9971401054317058,CHCA,positive,0.0,True,0
83969,Cyclic adenosine monophosphate,+Na,5278.7847,0.9971387868113496,CHCA,positive,0.0,True,0
83981,Cyclic adenosine monophosphate,+K,89.15848,0.01,CHCA,positive,0.0,False,0
83986,Cyclic adenosine monophosphate,[M]+,55.811386,0.0435094613135057,CHCA,positive,0.0,False,0
84013,Cyclic adenosine monophosphate,+H,4911.171,0.998950168031996,ClCCA,positive,0.0,True,0
84014,Cyclic adenosine monophosphate,+Na,4115.4575,0.9992192202918834,ClCCA,positive,0.0,True,0
84022,Cyclic adenosine monophosphate,+K,413.68027,0.9974520682585232,ClCCA,positive,0.0,True,0
84026,Cyclic adenosine monophosphate,[M]+,-0.5849449,0.0061678046235247,ClCCA,positive,0.0,False,0
84056,Cyclic adenosine monophosphate,+H,78.85519,0.01,DAN,positive,0.0,False,0
84060,Cyclic adenosine monophosphate,+Na,921.61127,0.993649787157666,DAN,positive,0.0,True,0
84066,Cyclic adenosine monophosphate,+K,0.0,0.0061678046235247,DAN,positive,0.0,False,0
84074,Cyclic adenosine monophosphate,[M]+,-0.007746947,0.0061678046235247,DAN,positive,0.0,False,0
84103,Cyclic adenosine monophosphate,+Na,1377.0017,0.9970303729531732,DHAP,positive,0.0,True,0
84108,Cyclic adenosine monophosphate,+H,585.36743,0.7625566157729545,DHAP,positive,0.0,False,0
84112,Cyclic adenosine monophosphate,[M]+,1.4402289,0.0017370268848249,DHAP,positive,0.0,False,0
84139,Cyclic adenosine monophosphate,+K,33.136192,0.5551440580763224,DHAP,positive,0.0,False,0
84147,Cyclic adenosine monophosphate,+Na,14443.02,0.999457375547407,DHB,positive,0.0,True,0
84153,Cyclic adenosine monophosphate,+H,26573.5,0.9995182649511304,DHB,positive,0.0,True,0
84159,Cyclic adenosine monophosphate,+K,388.03302,0.9936311837541714,DHB,positive,0.0,True,0
84170,Cyclic adenosine monophosphate,[M]+,-2.7318778,0.0061035072113118,DHB,positive,0.0,False,0
84189,Cyclic adenosine monophosphate,+H,-0.020963343,0.0061678046235247,MAPS,positive,0.0,False,0
84204,Cyclic adenosine monophosphate,+Na,-0.0069136727,0.0061678046235247,MAPS,positive,0.0,False,0
84212,Cyclic adenosine monophosphate,+K,0.0,0.0061678046235247,MAPS,positive,0.0,False,0
84223,Cyclic adenosine monophosphate,[M]+,-0.16630869,0.0061678046235247,MAPS,positive,0.0,False,0
84228,Cyclic adenosine monophosphate,+H,34.441044,0.7957616049234484,NEDC,positive,0.0,False,0
84230,Cyclic adenosine monophosphate,+Na,101.66355,0.7787916312206323,NEDC,positive,0.0,False,0
84251,Cyclic adenosine monophosphate,+K,-1.23584,0.0061678046235247,NEDC,positive,0.0,False,0
84261,Cyclic adenosine monophosphate,[M]+,-0.015345757,0.0061678046235247,NEDC,positive,0.0,False,0
84276,Cyclic adenosine monophosphate,+H,250.64426,0.9668379048787328,NOR,positive,0.0,True,0
84278,Cyclic adenosine monophosphate,+Na,11895.69,0.9992916102988484,NOR,positive,0.0,True,0
84283,Cyclic adenosine monophosphate,+K,14.302225,0.0099797422418652,NOR,positive,0.0,False,0
84288,Cyclic adenosine monophosphate,[M]+,-0.37450117,0.0061678046235247,NOR,positive,0.0,False,0
84355,Cyclic adenosine monophosphate,+H,1102.0007,0.01,CMBT,positive,0.0,False,0
84357,Cyclic adenosine monophosphate,+Na,1666.7765,0.9943202133998624,CMBT,positive,0.0,True,0
84364,Cyclic adenosine monophosphate,[M]+,-0.108946264,0.0061678046235247,CMBT,positive,0.0,False,0
84366,Cyclic adenosine monophosphate,+K,18.492744,0.0113501310281932,CMBT,positive,0.0,False,0
84400,Cyclic adenosine monophosphate,-H,0.0,0.0061678046235247,CMBT,negative,0.0,False,0
84420,Cyclic adenosine monophosphate,+Cl,-0.043648563,0.0061678046235247,CMBT,negative,0.0,False,0
